Manufacture,Type,Engine,Controllers,SPN,FMI,Code 
Hyundai,Loader,Cummins,Ecm,639,2,"j1939 Network #1 - Data Erratic, Intermittent or Incorrect     "
Hyundai,Excavator,Cummins,Ecm,639,9,sae J1939 Datalink - Abnormal Update Rate       
Hyundai,Forklift,Cummins,Ecm,639,9,j1939 Datalink - Abnormal Update Rate. Communication Between the Electronic Control Module (ECM) and
Hyundai,Loader,Cummins,Ecm,639,9,sae J1939 Datalink - Abnormal Update Rate       
Hyundai,Excavator,Perkins,Ecm,639,9,j1939 Network #1 : Abnormal Update Rate       
Hyundai,Loader,Perkins,Ecm,639,9,j1939 Network #1 : Abnormal Update Rate       
Hyundai,Excavator,Cummins,Ecm,639,13,sae J1939 Multiplexing Configuration Error - Out of Calibration     
Hyundai,Forklift,Cummins,Ecm,639,13,sae J1939 Datalink : Sae J1939 Multiplexing Configuration Error - Out of Calibration 
Hyundai,Loader,Cummins,Ecm,639,13,sae J1939 Multiplexing Configuration Error - Out of Calibration     
Hyundai,Excavator,Perkins,Ecm,639,14,j1939 Network #1 : Special Instruction        
Hyundai,Loader,Perkins,Ecm,639,14,j1939 Network #1 : Special Instruction        
Hyundai,Excavator,Cummins,Ecm,640,14,auxiliary Commanded Dual Output Shutdown - Special Instructions      
Hyundai,Forklift,Cummins,Ecm,640,14,oem Commanded Dual Output Shutdown         
Hyundai,Loader,Cummins,Ecm,640,14,auxiliary Commanded Dual Output Shutdown - Special Instructions      
Hyundai,Excavator,Scania,Ecm,641,2,vgt Internal Temperature Sensor Stuck         
Hyundai,Forklift,Scania,Ecm,641,2,vgt Internal Temperature Sensor Stuck         
Hyundai,Loader,Scania,Ecm,641,2,vgt Internal Temperature Sensor Stuck         
Hyundai,Forklift,Cummins,Ecm,641,3,vgt Actuator Driver Circuit - Voltage Above Normal or Shorted to High Source. 
Hyundai,Forklift,Cummins,Ecm,641,4,"vgt Actuator Driver Circuit - Voltage Below Normal, or Shorted to Low Source. "
Hyundai,Excavator,Scania,Ecm,641,4,vgt Voltage Supply Open Load         
Hyundai,Forklift,Scania,Ecm,641,4,vgt Voltage Supply Open Load         
Hyundai,Loader,Scania,Ecm,641,4,vgt Voltage Supply Open Load         
Hyundai,Forklift,Cummins,Ecm,641,5,"variable Geometry Turbocharger Actuator Circuit - Current Below Normal, or Open Circuit.  "
Hyundai,Excavator,Scania,Ecm,641,5,vgt Internal Temperature Sensor Open Circuit        
Hyundai,Forklift,Scania,Ecm,641,5,vgt Internal Temperature Sensor Open Circuit        
Hyundai,Loader,Scania,Ecm,641,5,vgt Internal Temperature Sensor Open Circuit        
Hyundai,Excavator,Cummins,Ecm,641,6,vgt Actuator Driver Circuit Current Above Normal or Grounded Circuit    
Hyundai,Loader,Cummins,Ecm,641,6,vgt Actuator Driver Circuit Current Above Normal or Grounded Circuit    
Hyundai,Excavator,Scania,Ecm,641,6,variable Geometry Turbocharger Control Fault         
Hyundai,Loader,Scania,Ecm,641,6,variable Geometry Turbocharger Control Fault         
Hyundai,Excavator,Cummins,Ecm,641,7,vgt Actuator Driver Circuit (motor) - Mechanical System Not Responding or Out of Adjustment
Hyundai,Forklift,Cummins,Ecm,641,7,vgt Actuator Driver Circuit (motor) - Mechanical System Not Responding or Out of Adjustment
Hyundai,Loader,Cummins,Ecm,641,7,vgt Actuator Driver Circuit (motor) - Mechanical System Not Responding or Out of Adjustment
Hyundai,Excavator,Scania,Ecm,641,7,vgt Motion Limited or Restricted         
Hyundai,Forklift,Scania,Ecm,641,7,vgt Motion Limited or Restricted         
Hyundai,Loader,Scania,Ecm,641,7,vgt Motion Limited or Restricted         
Hyundai,Excavator,Scania,Ecm,641,8,vgt Reference or Position Not Found        
Hyundai,Forklift,Scania,Ecm,641,8,vgt Reference or Position Not Found        
Hyundai,Loader,Scania,Ecm,641,8,vgt Reference or Position Not Found        
Hyundai,Excavator,Cummins,Ecm,641,9,vgt Actuator Driver Circuit - Abnormal Update Rate      
Hyundai,Forklift,Cummins,Ecm,641,9,vgt Actuator Driver Circuit Abnormal Update Rate       
Hyundai,Loader,Cummins,Ecm,641,9,vgt Actuator Driver Circuit - Abnormal Update Rate      
Hyundai,Excavator,Scania,Ecm,641,9,vgt Temperature Sensor Value Not Plausible        
Hyundai,Forklift,Scania,Ecm,641,9,vgt Temperature Sensor Value Not Plausible        
Hyundai,Loader,Scania,Ecm,641,9,vgt Temperature Sensor Value Not Plausible        
Hyundai,Excavator,Scania,Ecm,641,10,"vgt Motion Error, Span Too Large        "
Hyundai,Forklift,Scania,Ecm,641,10,"vgt Motion Error, Span Too Large        "
Hyundai,Loader,Scania,Ecm,641,10,"vgt Motion Error, Span Too Large        "
Hyundai,Excavator,Cummins,Ecm,641,11,vgt Actuator Driver Circuit - Root Cause Not Known     
Hyundai,Forklift,Cummins,Ecm,641,11,vgt Actuator Driver Circuit - Root Cause Not Known     
Hyundai,Loader,Cummins,Ecm,641,11,vgt Actuator Driver Circuit - Root Cause Not Known     
Hyundai,Excavator,Scania,Ecm,641,11,vgt Actuator Faulty           
Hyundai,Forklift,Scania,Ecm,641,11,vgt Actuator Faulty           
Hyundai,Loader,Scania,Ecm,641,11,vgt Actuator Faulty           
Hyundai,Excavator,Cummins,Ecm,641,12,vgt Actuator Controller - Bad Intelligent Device or Component     
Hyundai,Forklift,Cummins,Ecm,641,12,vgt Actuator Controller - Bad Intelligent Device or Component     
Hyundai,Loader,Cummins,Ecm,641,12,vgt Actuator Controller - Bad Intelligent Device or Component     
Hyundai,Excavator,Scania,Ecm,641,12,vgt Internal Fault           
Hyundai,Forklift,Scania,Ecm,641,12,vgt Internal Fault           
Hyundai,Loader,Scania,Ecm,641,12,vgt Internal Fault           
Hyundai,Excavator,Cummins,Ecm,641,13,vgt Actuator Controller - Out of Calibration       
Hyundai,Forklift,Cummins,Ecm,641,13,vgt Actuator Controller - Out of Calibration       
Hyundai,Loader,Cummins,Ecm,641,13,vgt Actuator Controller - Out of Calibration       
Hyundai,Excavator,Scania,Ecm,641,13,vgt Actuator Installation Procedure Was Not Completed       
Hyundai,Forklift,Scania,Ecm,641,13,vgt Actuator Installation Procedure Was Not Completed       
Hyundai,Loader,Scania,Ecm,641,13,vgt Actuator Installation Procedure Was Not Completed       
Hyundai,Excavator,Cummins,Ecm,641,15,vgt Actuator Driver Over Temperature (calculated) - Data Valid but Above Normal Operating Range
Hyundai,Forklift,Cummins,Ecm,641,15,variable Geometry Turbocharger Actuator Over Temperature (calculated) - Data Above Normal Range - Least
Hyundai,Loader,Cummins,Ecm,641,15,vgt Actuator Driver Over Temperature (calculated) - Data Valid but Above Normal Operating Range
Hyundai,Excavator,Scania,Ecm,641,15,vgt Error            
Hyundai,Forklift,Scania,Ecm,641,15,vgt Error            
Hyundai,Loader,Scania,Ecm,641,15,vgt Error            
Hyundai,Excavator,Scania,Ecm,641,16,vgt Temperature Too High          
Hyundai,Forklift,Scania,Ecm,641,16,vgt Temperature Too High          
Hyundai,Loader,Scania,Ecm,641,16,vgt Temperature Too High          
Hyundai,Excavator,Scania,Ecm,641,19,vgt Timeout on Can          
Hyundai,Forklift,Scania,Ecm,641,19,vgt Timeout on Can          
Hyundai,Loader,Scania,Ecm,641,19,vgt Timeout on Can          
Hyundai,Excavator,Scania,Ecm,641,20,variable Geometry Turbocharger Control Fault         
Hyundai,Loader,Scania,Ecm,641,20,variable Geometry Turbocharger Control Fault         
Hyundai,Excavator,Cummins,Ecm,641,31,vgt Actuator Driver Circuit - Condition Exists       
Hyundai,Forklift,Cummins,Ecm,641,31,vgt Actuator Driver Circuit - Condition Exists       
Hyundai,Loader,Cummins,Ecm,641,31,vgt Actuator Driver Circuit - Condition Exists       
Hyundai,Excavator,Cummins,Ecm,644,2,"external Speed Command Input (multiple Unit Synchronization) - Data Erratic, Intermittent or Incorrect "
Hyundai,Forklift,Cummins,Ecm,644,2,external Speed Input (multiple Unit Sychronization) - Data Incorrect     
Hyundai,Loader,Cummins,Ecm,644,2,"external Speed Command Input (multiple Unit Synchronization) - Data Erratic, Intermittent or Incorrect "
Hyundai,Excavator,Scania,Ecm,645,19,can Message Tco1 From Tachograph Timeout        
Hyundai,Forklift,Scania,Ecm,645,19,can Message Tco1 From Tachograph Timeout        
Hyundai,Loader,Scania,Ecm,645,19,can Message Tco1 From Tachograph Timeout        
Hyundai,Excavator,Cummins,Ecm,647,3,"fan Control Circuit - Voltage Above Normal, or Shorted to High Source  "
Hyundai,Forklift,Cummins,Ecm,647,3,fan Control Circuit - Voltage Above Normal or Shorted to High Source. Open Circuit
Hyundai,Loader,Cummins,Ecm,647,3,"fan Control Circuit - Voltage Above Normal, or Shorted to High Source  "
Hyundai,Excavator,Cummins,Ecm,647,4,"fan Control Circuit - Voltage Below Normal, or Shorted to Low Source  "
Hyundai,Forklift,Cummins,Ecm,647,4,"fan Clutch Output Device Driver : Fan Control Circuit - Voltage Below Normal, or"
Hyundai,Loader,Cummins,Ecm,647,4,"fan Control Circuit - Voltage Below Normal, or Shorted to Low Source  "
Hyundai,Forklift,Cummins,Ecm,647,11,fan Clutch Circuit Error          
Hyundai,Excavator,Cummins,Ecm,649,3,"engine Exhaust Back Pressure Regulator Control Circuit - Voltage Above Normal, or Shorted to"
Hyundai,Forklift,Cummins,Ecm,649,3,"engine Exhaust Back Pressure Regulator Control Circuit - Voltage Above Normal, or Shorted to"
Hyundai,Loader,Cummins,Ecm,649,3,"engine Exhaust Back Pressure Regulator Control Circuit - Voltage Above Normal, or Shorted to"
Hyundai,Excavator,Cummins,Ecm,649,4,"engine Exhaust Back Pressure Regulator Control Circuit - Voltage Below Normal, or Shorted to"
Hyundai,Forklift,Cummins,Ecm,649,4,"engine Exhaust Back Pressure Regulator Control Circuit - Voltage Below Normal, or Shorted to"
Hyundai,Loader,Cummins,Ecm,649,4,"engine Exhaust Back Pressure Regulator Control Circuit - Voltage Below Normal, or Shorted to"
Hyundai,Excavator,Cummins,Ecm,649,5,engine Exhaust Back Pressure Regulator Control Circuit - Current Below Normal or Open Circuit
Hyundai,Forklift,Cummins,Ecm,649,5,engine Exhaust Back Pressure Regulator Control Circuit - Current Below Normal or Open Circuit
Hyundai,Loader,Cummins,Ecm,649,5,engine Exhaust Back Pressure Regulator Control Circuit - Current Below Normal or Open Circuit
Hyundai,Excavator,Perkins,Ecm,649,5,engine Exhaust Back Pressure Regulator Control Command : Current Below Normal   
Hyundai,Loader,Perkins,Ecm,649,5,engine Exhaust Back Pressure Regulator Control Command : Current Below Normal   
Hyundai,Excavator,Perkins,Ecm,649,6,engine Exhaust Back Pressure Regulator Control Command : Current Above Normal   
Hyundai,Loader,Perkins,Ecm,649,6,engine Exhaust Back Pressure Regulator Control Command : Current Above Normal   
Hyundai,Excavator,Perkins,Ecm,649,7,engine Exhaust Back Pressure Regulator Control Command : Not Responding Properly   
Hyundai,Loader,Perkins,Ecm,649,7,engine Exhaust Back Pressure Regulator Control Command : Not Responding Properly   
Hyundai,Excavator,Scania,Ecm,651,1,"two or More Injectors with the Same Trim Code, Injector Cyl. 1  "
Hyundai,Forklift,Scania,Ecm,651,1,"two or More Injectors with the Same Trim Code, Injector Cyl. 1  "
Hyundai,Loader,Scania,Ecm,651,1,"two or More Injectors with the Same Trim Code, Injector Cyl. 1  "
Hyundai,Excavator,Perkins,Ecm,651,2,"engine Injector Cylinder #01 : Erratic, Intermittent, or Incorrect     "
Hyundai,Loader,Perkins,Ecm,651,2,"engine Injector Cylinder #01 : Erratic, Intermittent, or Incorrect     "
Hyundai,Excavator,Scania,Ecm,651,2,"injector Trim Code, Checksum Error Injector Cyl. 1      "
Hyundai,Forklift,Scania,Ecm,651,2,"injector Trim Code, Checksum Error Injector Cyl. 1      "
Hyundai,Loader,Scania,Ecm,651,2,"injector Trim Code, Checksum Error Injector Cyl. 1      "
Hyundai,Excavator,Yanmar,Ecm,651,3,short Circuit            
Hyundai,Loader,Yanmar,Ecm,651,3,short Circuit            
Hyundai,Excavator,Scania,Ecm,651,4,injector 1 Cable Short Circuit to Ground       
Hyundai,Forklift,Scania,Ecm,651,4,injector 1 Cable Short Circuit to Ground       
Hyundai,Loader,Scania,Ecm,651,4,injector 1 Cable Short Circuit to Ground       
Hyundai,Excavator,Cummins,Ecm,651,5,injector Solenoid Driver Cylinder 1 Circuit - Current Below Normal or Open Circuit 
Hyundai,Forklift,Cummins,Ecm,651,5,"injector Solenoid Driver Cylinder 1 Circuit - Current Below Normal, or Open Circuit. High"
Hyundai,Loader,Cummins,Ecm,651,5,injector Solenoid Driver Cylinder 1 Circuit - Current Below Normal or Open Circuit 
Hyundai,Excavator,Perkins,Ecm,651,5,engine Injector Cylinder #01 : Current Below Normal      
Hyundai,Loader,Perkins,Ecm,651,5,engine Injector Cylinder #01 : Current Below Normal      
Hyundai,Excavator,Scania,Ecm,651,5,injector Cyl. 1 Cable/injector Open Load        
Hyundai,Forklift,Scania,Ecm,651,5,injector Cyl. 1 Cable/injector Open Load        
Hyundai,Loader,Scania,Ecm,651,5,injector Cyl. 1 Cable/injector Open Load        
Hyundai,Excavator,Yanmar,Ecm,651,5,disconnection (injector-Specifiction)            
Hyundai,Loader,Yanmar,Ecm,651,5,disconnection (injector-Specifiction)            
Hyundai,Forklift,Cummins,Ecm,651,6,injector Solenoid Valve Cylinder #1 Circuit ??? Grounded Circuit     
Hyundai,Excavator,Perkins,Ecm,651,6,engine Injector Cylinder #01 : Current Above Normal      
Hyundai,Loader,Perkins,Ecm,651,6,engine Injector Cylinder #01 : Current Above Normal      
Hyundai,Excavator,Scania,Ecm,651,6,injector Cyl. 1 Cable/injector Short Circuit        
Hyundai,Forklift,Scania,Ecm,651,6,injector Cyl. 1 Cable/injector Short Circuit        
Hyundai,Loader,Scania,Ecm,651,6,injector Cyl. 1 Cable/injector Short Circuit        
Hyundai,Excavator,Yanmar,Ecm,651,6,coil Short Circuit           
Hyundai,Loader,Yanmar,Ecm,651,6,coil Short Circuit           
Hyundai,Excavator,Cummins,Ecm,651,7,injector Solenoid Driver Cylinder 1 - Mechanical System Not Responding or Out of Adjustment
Hyundai,Forklift,Cummins,Ecm,651,7,injector Solenoid Driver Cylinder 1 - Mechanical System Not Responding Properly or Out of
Hyundai,Loader,Cummins,Ecm,651,7,injector Solenoid Driver Cylinder 1 - Mechanical System Not Responding or Out of Adjustment
Hyundai,Excavator,Scania,Ecm,651,7,"injection Error, Physical Cylinder 1         "
Hyundai,Forklift,Scania,Ecm,651,7,"injection Error, Physical Cylinder 1         "
Hyundai,Loader,Scania,Ecm,651,7,"injection Error, Physical Cylinder 1         "
Hyundai,Excavator,Scania,Ecm,651,8,"injector Cyl. 1, Over or Under Fueling       "
Hyundai,Forklift,Scania,Ecm,651,8,"injector Cyl. 1, Over or Under Fueling       "
Hyundai,Loader,Scania,Ecm,651,8,"injector Cyl. 1, Over or Under Fueling       "
Hyundai,Excavator,Scania,Ecm,651,10,fault with Sensors/actuators for the Particulate Filter       
Hyundai,Forklift,Scania,Ecm,651,10,fault with Sensors/actuators for the Particulate Filter       
Hyundai,Loader,Scania,Ecm,651,10,fault with Sensors/actuators for the Particulate Filter       
Hyundai,Excavator,Scania,Ecm,651,13,"injector Trim Code Version Error, Injector Cyl. 1      "
Hyundai,Forklift,Scania,Ecm,651,13,"injector Trim Code Version Error, Injector Cyl. 1      "
Hyundai,Loader,Scania,Ecm,651,13,"injector Trim Code Version Error, Injector Cyl. 1      "
Hyundai,Excavator,Scania,Ecm,651,15,cylinder 1 Torque Error          
Hyundai,Forklift,Scania,Ecm,651,15,cylinder 1 Torque Error          
Hyundai,Loader,Scania,Ecm,651,15,cylinder 1 Torque Error          
Hyundai,Excavator,Scania,Ecm,651,16,"cylinder 1 Injector Fault, High Torque        "
Hyundai,Forklift,Scania,Ecm,651,16,"cylinder 1 Injector Fault, High Torque        "
Hyundai,Loader,Scania,Ecm,651,16,"cylinder 1 Injector Fault, High Torque        "
Hyundai,Excavator,Scania,Ecm,651,18,"cylinder 1 Injector Fault, Low Torque        "
Hyundai,Forklift,Scania,Ecm,651,18,"cylinder 1 Injector Fault, Low Torque        "
Hyundai,Loader,Scania,Ecm,651,18,"cylinder 1 Injector Fault, Low Torque        "
Hyundai,Excavator,Perkins,Ecm,651,20,engine Injector Cylinder #01 : Data Drifted High      
Hyundai,Loader,Perkins,Ecm,651,20,engine Injector Cylinder #01 : Data Drifted High      
Hyundai,Excavator,Scania,Ecm,651,20,cylinder 1 Balancing Min or Max        
Hyundai,Forklift,Scania,Ecm,651,20,cylinder 1 Balancing Min or Max        
Hyundai,Loader,Scania,Ecm,651,20,cylinder 1 Balancing Min or Max        
Hyundai,Excavator,Perkins,Ecm,651,21,engine Injector Cylinder #01 : Data Drifted Low      
Hyundai,Loader,Perkins,Ecm,651,21,engine Injector Cylinder #01 : Data Drifted Low      
Hyundai,Excavator,Scania,Ecm,651,21,"cylinder Balancing, Not Plausible          "
Hyundai,Forklift,Scania,Ecm,651,21,"cylinder Balancing, Not Plausible          "
Hyundai,Loader,Scania,Ecm,651,21,"cylinder Balancing, Not Plausible          "
Hyundai,Excavator,Scania,Ecm,652,1,"two or More Injectors with the Same Trim Code, Injector Cyl. 2  "
Hyundai,Forklift,Scania,Ecm,652,1,"two or More Injectors with the Same Trim Code, Injector Cyl. 2  "
Hyundai,Loader,Scania,Ecm,652,1,"two or More Injectors with the Same Trim Code, Injector Cyl. 2  "
Hyundai,Excavator,Perkins,Ecm,652,2,"engine Injector Cylinder #02 : Erratic, Intermittent, or Incorrect     "
Hyundai,Loader,Perkins,Ecm,652,2,"engine Injector Cylinder #02 : Erratic, Intermittent, or Incorrect     "
Hyundai,Excavator,Scania,Ecm,652,2,"injector Trim Code, Checksum Error Injector Cyl. 2      "
Hyundai,Forklift,Scania,Ecm,652,2,"injector Trim Code, Checksum Error Injector Cyl. 2      "
Hyundai,Loader,Scania,Ecm,652,2,"injector Trim Code, Checksum Error Injector Cyl. 2      "
Hyundai,Excavator,Yanmar,Ecm,652,3,short Circuit            
Hyundai,Loader,Yanmar,Ecm,652,3,short Circuit            
Hyundai,Excavator,Scania,Ecm,652,4,injector 2 Cable Short Circuit to Ground       
Hyundai,Forklift,Scania,Ecm,652,4,injector 2 Cable Short Circuit to Ground       
Hyundai,Loader,Scania,Ecm,652,4,injector 2 Cable Short Circuit to Ground       
Hyundai,Excavator,Cummins,Ecm,652,5,injector Solenoid Driver Cylinder 2 Circuit - Current Below Normal or Open Circuit 
Hyundai,Forklift,Cummins,Ecm,652,5,injector Solenoid Driver Cylinder 2 Circuit - Current Below Normal or Open Circuit 
Hyundai,Loader,Cummins,Ecm,652,5,injector Solenoid Driver Cylinder 2 Circuit - Current Below Normal or Open Circuit 
Hyundai,Excavator,Perkins,Ecm,652,5,engine Injector Cylinder #02 : Current Below Normal      
Hyundai,Loader,Perkins,Ecm,652,5,engine Injector Cylinder #02 : Current Below Normal      
Hyundai,Excavator,Scania,Ecm,652,5,injector Cyl. 2 Cable/injector Open Load        
Hyundai,Forklift,Scania,Ecm,652,5,injector Cyl. 2 Cable/injector Open Load        
Hyundai,Loader,Scania,Ecm,652,5,injector Cyl. 2 Cable/injector Open Load        
Hyundai,Excavator,Yanmar,Ecm,652,5,disconnection (injector-Specifiction)            
Hyundai,Loader,Yanmar,Ecm,652,5,disconnection (injector-Specifiction)            
Hyundai,Forklift,Cummins,Ecm,652,6,injector Solenoid Valve Cylinder #2 Circuit ??? Grounded Circuit     
Hyundai,Excavator,Perkins,Ecm,652,6,engine Injector Cylinder #02 : Current Above Normal      
Hyundai,Loader,Perkins,Ecm,652,6,engine Injector Cylinder #02 : Current Above Normal      
Hyundai,Excavator,Scania,Ecm,652,6,injector Cyl. 2 Cable/injector Short Circuit        
Hyundai,Forklift,Scania,Ecm,652,6,injector Cyl. 2 Cable/injector Short Circuit        
Hyundai,Loader,Scania,Ecm,652,6,injector Cyl. 2 Cable/injector Short Circuit        
Hyundai,Excavator,Yanmar,Ecm,652,6,coil Short Circuit           
Hyundai,Loader,Yanmar,Ecm,652,6,coil Short Circuit           
Hyundai,Excavator,Cummins,Ecm,652,7,injector Solenoid Driver Cylinder 2 - Mechanical System Not Responding or Out of Adjustment
Hyundai,Forklift,Cummins,Ecm,652,7,injector Solenoid Driver Cylinder 2 - Mechanical System Not Responding Properly or Out of
Hyundai,Loader,Cummins,Ecm,652,7,injector Solenoid Driver Cylinder 2 - Mechanical System Not Responding or Out of Adjustment
Hyundai,Excavator,Scania,Ecm,652,7,"injection Error, Physical Cylinder 2         "
Hyundai,Forklift,Scania,Ecm,652,7,"injection Error, Physical Cylinder 2         "
Hyundai,Loader,Scania,Ecm,652,7,"injection Error, Physical Cylinder 2         "
Hyundai,Excavator,Scania,Ecm,652,8,"injector Cyl. 2, Over or Under Fueling       "
Hyundai,Forklift,Scania,Ecm,652,8,"injector Cyl. 2, Over or Under Fueling       "
Hyundai,Loader,Scania,Ecm,652,8,"injector Cyl. 2, Over or Under Fueling       "
Hyundai,Excavator,Scania,Ecm,652,10,fault with Sensors/actuators for the Particulate Filter       
Hyundai,Forklift,Scania,Ecm,652,10,fault with Sensors/actuators for the Particulate Filter       
Hyundai,Loader,Scania,Ecm,652,10,fault with Sensors/actuators for the Particulate Filter       
Hyundai,Excavator,Scania,Ecm,652,13,"injector Trim Code Version Error, Injector Cyl. 2      "
Hyundai,Forklift,Scania,Ecm,652,13,"injector Trim Code Version Error, Injector Cyl. 2      "
Hyundai,Loader,Scania,Ecm,652,13,"injector Trim Code Version Error, Injector Cyl. 2      "
Hyundai,Excavator,Scania,Ecm,652,15,cylinder 2 Torque Error          
Hyundai,Forklift,Scania,Ecm,652,15,cylinder 2 Torque Error          
Hyundai,Loader,Scania,Ecm,652,15,cylinder 2 Torque Error          
Hyundai,Excavator,Scania,Ecm,652,16,"cylinder 2 Injector Fault, High Torque        "
Hyundai,Forklift,Scania,Ecm,652,16,"cylinder 2 Injector Fault, High Torque        "
Hyundai,Loader,Scania,Ecm,652,16,"cylinder 2 Injector Fault, High Torque        "
Hyundai,Excavator,Scania,Ecm,652,18,"cylinder 2 Injector Fault, Low Torque        "
Hyundai,Forklift,Scania,Ecm,652,18,"cylinder 2 Injector Fault, Low Torque        "
Hyundai,Loader,Scania,Ecm,652,18,"cylinder 2 Injector Fault, Low Torque        "
Hyundai,Excavator,Perkins,Ecm,652,20,engine Injector Cylinder #02 : Data Drifted High      
Hyundai,Loader,Perkins,Ecm,652,20,engine Injector Cylinder #02 : Data Drifted High      
Hyundai,Excavator,Scania,Ecm,652,20,cylinder 2 Balancing Min or Max        
Hyundai,Forklift,Scania,Ecm,652,20,cylinder 2 Balancing Min or Max        
Hyundai,Loader,Scania,Ecm,652,20,cylinder 2 Balancing Min or Max        
Hyundai,Excavator,Perkins,Ecm,652,21,engine Injector Cylinder #02 : Data Drifted Low      
Hyundai,Loader,Perkins,Ecm,652,21,engine Injector Cylinder #02 : Data Drifted Low      
Hyundai,Excavator,Scania,Ecm,653,1,"two or More Injectors with the Same Trim Code, Injector Cyl. 3  "
Hyundai,Forklift,Scania,Ecm,653,1,"two or More Injectors with the Same Trim Code, Injector Cyl. 3  "
Hyundai,Loader,Scania,Ecm,653,1,"two or More Injectors with the Same Trim Code, Injector Cyl. 3  "
Hyundai,Excavator,Perkins,Ecm,653,2,"engine Injector Cylinder #03 : Erratic, Intermittent, or Incorrect     "
Hyundai,Loader,Perkins,Ecm,653,2,"engine Injector Cylinder #03 : Erratic, Intermittent, or Incorrect     "
Hyundai,Excavator,Scania,Ecm,653,2,"injector Trim Code, Checksum Error Injector Cyl. 3      "
Hyundai,Forklift,Scania,Ecm,653,2,"injector Trim Code, Checksum Error Injector Cyl. 3      "
Hyundai,Loader,Scania,Ecm,653,2,"injector Trim Code, Checksum Error Injector Cyl. 3      "
Hyundai,Excavator,Yanmar,Ecm,653,3,short Circuit            
Hyundai,Loader,Yanmar,Ecm,653,3,short Circuit            
Hyundai,Excavator,Scania,Ecm,653,4,injector 3 Cable Short Circuit to Ground       
Hyundai,Forklift,Scania,Ecm,653,4,injector 3 Cable Short Circuit to Ground       
Hyundai,Loader,Scania,Ecm,653,4,injector 3 Cable Short Circuit to Ground       
Hyundai,Excavator,Cummins,Ecm,653,5,injector Solenoid Driver Cylinder 3 Circuit - Current Below Normal or Open Circuit 
Hyundai,Forklift,Cummins,Ecm,653,5,"injector Cylinder #03 : Injector Solenoid Cylinder #3 Circuit Current Below Normal, or Open"
Hyundai,Loader,Cummins,Ecm,653,5,injector Solenoid Driver Cylinder 3 Circuit - Current Below Normal or Open Circuit 
Hyundai,Excavator,Perkins,Ecm,653,5,engine Injector Cylinder #03 : Current Below Normal      
Hyundai,Loader,Perkins,Ecm,653,5,engine Injector Cylinder #03 : Current Below Normal      
Hyundai,Excavator,Scania,Ecm,653,5,injector Cyl. 3 Cable/injector Open Load        
Hyundai,Forklift,Scania,Ecm,653,5,injector Cyl. 3 Cable/injector Open Load        
Hyundai,Loader,Scania,Ecm,653,5,injector Cyl. 3 Cable/injector Open Load        
Hyundai,Excavator,Yanmar,Ecm,653,5,disconnection (injector-Specification)            
Hyundai,Loader,Yanmar,Ecm,653,5,disconnection (injector-Specification)            
Hyundai,Forklift,Cummins,Ecm,653,6,injector Solenoid Valve Cylinder #3 Circuit ??? Grounded Circuit     
Hyundai,Excavator,Perkins,Ecm,653,6,engine Injector Cylinder #03 : Current Above Normal      
Hyundai,Loader,Perkins,Ecm,653,6,engine Injector Cylinder #03 : Current Above Normal      
Hyundai,Excavator,Scania,Ecm,653,6,injector Cyl. 3 Cable/injector Short Circuit        
Hyundai,Forklift,Scania,Ecm,653,6,injector Cyl. 3 Cable/injector Short Circuit        
Hyundai,Loader,Scania,Ecm,653,6,injector Cyl. 3 Cable/injector Short Circuit        
Hyundai,Excavator,Yanmar,Ecm,653,6,coil Short Circuit           
Hyundai,Loader,Yanmar,Ecm,653,6,coil Short Circuit           
Hyundai,Excavator,Cummins,Ecm,653,7,injector Solenoid Driver Cylinder 3 - Mechanical System Not Responding or Out of Adjustment
Hyundai,Forklift,Cummins,Ecm,653,7,injector Cylinder # 03 : Injector Cylinder #3 - Mechanical System Not Responding Properly
Hyundai,Loader,Cummins,Ecm,653,7,injector Solenoid Driver Cylinder 3 - Mechanical System Not Responding or Out of Adjustment
Hyundai,Excavator,Scania,Ecm,653,7,"injection Error, Physical Cylinder 3         "
Hyundai,Forklift,Scania,Ecm,653,7,"injection Error, Physical Cylinder 3         "
Hyundai,Loader,Scania,Ecm,653,7,"injection Error, Physical Cylinder 3         "
Hyundai,Excavator,Scania,Ecm,653,8,"injector Cyl. 3, Over or Under Fueling       "
Hyundai,Forklift,Scania,Ecm,653,8,"injector Cyl. 3, Over or Under Fueling       "
Hyundai,Loader,Scania,Ecm,653,8,"injector Cyl. 3, Over or Under Fueling       "
Hyundai,Excavator,Scania,Ecm,653,10,fault with Sensors/actuators for the Particulate Filter       
Hyundai,Forklift,Scania,Ecm,653,10,fault with Sensors/actuators for the Particulate Filter       
Hyundai,Loader,Scania,Ecm,653,10,fault with Sensors/actuators for the Particulate Filter       
Hyundai,Excavator,Scania,Ecm,653,13,"injector Trim Code Version Error, Injector Cyl. 3      "
Hyundai,Forklift,Scania,Ecm,653,13,"injector Trim Code Version Error, Injector Cyl. 3      "
Hyundai,Loader,Scania,Ecm,653,13,"injector Trim Code Version Error, Injector Cyl. 3      "
Hyundai,Excavator,Scania,Ecm,653,15,cylinder 3 Torque Error          
Hyundai,Forklift,Scania,Ecm,653,15,cylinder 3 Torque Error          
Hyundai,Loader,Scania,Ecm,653,15,cylinder 3 Torque Error          
Hyundai,Excavator,Scania,Ecm,653,16,"cylinder 3 Injector Fault, High Torque        "
